gene_ID,pathway_count
hsa:5921,3
hsa:63976,3
hsa:5739,3
hsa:5737,3
hsa:10197,3
hsa:6404,3
hsa:5922,3
hsa:2829,3
hsa:8480,3
hsa:2815,3
hsa:84803,3
hsa:84818,3
hsa:23193,3
hsa:5923,3
hsa:57292,3
hsa:64064,3
hsa:80854,3
hsa:8085,3
hsa:10207,3
hsa:5724,3
hsa:2833,3
hsa:63917,3
hsa:2814,3
hsa:10126,3
hsa:58985,3
hsa:84620,3
hsa:6368,3
hsa:26999,3
hsa:6369,3
hsa:10133,3
hsa:1003,3
hsa:10135,3
hsa:2695,3
hsa:23516,3
hsa:2693,3
hsa:84649,3
hsa:100289462,3
hsa:2812,3
hsa:6375,3
hsa:59,3
hsa:63826,3
hsa:57452,3
hsa:5745,3
hsa:2796,3
hsa:2797,3
hsa:2799,3
hsa:5901,3
hsa:2810,3
hsa:9882,3
hsa:6432,3
hsa:6303,3
hsa:29920,3
hsa:9693,3
hsa:2526,3
hsa:55613,3
hsa:2588,3
hsa:79885,3
hsa:64398,3
hsa:85477,3
hsa:2581,3
hsa:2589,3
hsa:2986,3
hsa:83594,3
hsa:645,3
hsa:79888,3
hsa:25898,3
hsa:3084,3
hsa:64409,3
hsa:2524,3
hsa:2523,3
hsa:79792,3
hsa:55845,3
hsa:648,3
hsa:2590,3
hsa:29785,3
hsa:8554,3
hsa:26060,3
hsa:2593,3
hsa:25796,3
hsa:5586,3
hsa:6480,3
hsa:6477,3
hsa:64411,3
hsa:253782,3
hsa:55577,3
hsa:55740,3
hsa:64446,3
hsa:2585,3
hsa:55567,3
hsa:29949,3
hsa:253430,3
hsa:25834,3
hsa:3071,3
hsa:55568,3
hsa:2595,3
hsa:85365,3
hsa:29954,3
hsa:253558,3
hsa:55534,3
hsa:55526,3
hsa:3055,3
hsa:55753,3
hsa:64422,3
hsa:25865,3
hsa:25981,3
hsa:79868,3
hsa:10587,3
hsa:29956,3
hsa:6448,3
hsa:10585,3
hsa:644150,3
hsa:64768,3
hsa:10580,3
hsa:10005,3
hsa:8540,3
hsa:55869,3
hsa:79796,3
hsa:10616,3
hsa:554235,3
hsa:2235,3
hsa:10563,3
hsa:2959,3
hsa:83549,3
hsa:8411,3
hsa:9700,3
hsa:259230,3
hsa:2512,3
hsa:55907,3
hsa:83544,3
hsa:2237,3
hsa:8564,3
hsa:79813,3
hsa:972,3
hsa:10558,3
hsa:83729,3
hsa:22876,3
hsa:30001,3
hsa:8566,3
hsa:8372,3
hsa:30009,3
hsa:2591,3
hsa:64802,3
hsa:8560,3
hsa:25902,3
hsa:55630,3
hsa:2965,3
hsa:5587,3
hsa:6097,3
hsa:2967,3
hsa:83667,3
hsa:254531,3
hsa:2966,3
hsa:2968,3
hsa:256435,3
hsa:5052,2
hsa:7019,2
hsa:100310812,2
hsa:9314,2
hsa:10026,2
hsa:7027,2
hsa:5896,2
hsa:5897,2
hsa:6154,2
hsa:117579,2
hsa:5889,2
hsa:7005,2
hsa:9331,2
hsa:6790,2
hsa:117145,2
hsa:7006,2
hsa:9334,2
hsa:6809,2
hsa:116986,2
hsa:5903,2
hsa:50700,2
hsa:6159,2
hsa:1179,2
hsa:1317,2
hsa:5080,2
hsa:6157,2
hsa:93183,2
hsa:50807,2
hsa:10021,2
hsa:6158,2
hsa:6235,2
hsa:50808,2
hsa:117247,2
hsa:100271849,2
hsa:6786,2
hsa:7004,2
hsa:50613,2
hsa:50814,2
hsa:10022,2
hsa:1174,2
hsa:7003,2
hsa:6155,2
hsa:701,2
hsa:5902,2
hsa:93166,2
hsa:6783,2
hsa:6156,2
hsa:9341,2
hsa:1260,2
hsa:6160,2
hsa:1000,2
hsa:51060,2
hsa:6189,2
hsa:100529239,2
hsa:9348,2
hsa:58497,2
hsa:58508,2
hsa:1161,2
hsa:51032,2
hsa:58510,2
hsa:133121,2
hsa:6181,2
hsa:9127,2
hsa:133,2
hsa:6187,2
hsa:5859,2
hsa:100008587,2
hsa:100529097,2
hsa:5860,2
hsa:10006,2
hsa:116255,2
hsa:51065,2
hsa:10053,2
hsa:51068,2
hsa:58478,2
hsa:1159,2
hsa:51100,2
hsa:1160,2
hsa:9942,2
hsa:51085,2
hsa:51084,2
hsa:7038,2
hsa:6192,2
hsa:51082,2
hsa:9349,2
hsa:4507,2
hsa:91252,2
hsa:100533105,2
hsa:6191,2
hsa:58472,2
hsa:51074,2
hsa:9126,2
hsa:51071,2
hsa:6296,2
hsa:51020,2
hsa:6176,2
hsa:9342,2
hsa:5092,2
hsa:6810,2
hsa:100509620,2
hsa:100507436,2
hsa:100506013,2
hsa:50943,2
hsa:132,2
hsa:1164,2
hsa:100505767,2
hsa:5093,2
hsa:6166,2
hsa:6175,2
hsa:10039,2
hsa:6165,2
hsa:4549,2
hsa:4550,2
hsa:6164,2
hsa:5886,2
hsa:5887,2
hsa:6161,2
hsa:10038,2
hsa:6259,2
hsa:4544,2
hsa:4543,2
hsa:100526767,2
hsa:6753,2
hsa:132864,2
hsa:132789,2
hsa:6173,2
hsa:100529063,2
hsa:6171,2
hsa:100528032,2
hsa:132430,2
hsa:6170,2
hsa:6169,2
hsa:6168,2
hsa:51005,2
hsa:5864,2
hsa:132014,2
hsa:6167,2
hsa:50964,2
hsa:1163,2
hsa:100528021,2
hsa:100526842,2
hsa:5051,2
hsa:6234,2
hsa:5050,2
hsa:100169754,2
hsa:6122,2
hsa:122786,2
hsa:6121,2
hsa:6222,2
hsa:100169755,2
hsa:122876,2
hsa:4837,2
hsa:47,2
hsa:92359,2
hsa:622,2
hsa:5049,2
hsa:100101267,2
hsa:91734,2
hsa:92335,2
hsa:6013,2
hsa:127550,2
hsa:4824,2
hsa:127281,2
hsa:6019,2
hsa:602,2
hsa:92421,2
hsa:9245,2
hsa:91653,2
hsa:128866,2
hsa:613,2
hsa:466,2
hsa:120892,2
hsa:91543,2
hsa:6129,2
hsa:6128,2
hsa:6125,2
hsa:6124,2
hsa:129401,2
hsa:6123,2
hsa:4683,2
hsa:1215,2
hsa:4684,2
hsa:122042,2
hsa:4864,2
hsa:51107,2
hsa:4685,2
hsa:6223,2
hsa:128869,2
hsa:123688,2
hsa:4809,2
hsa:123876,2
hsa:100132285,2
hsa:6207,2
hsa:126374,2
hsa:60496,2
hsa:100134444,2
hsa:6206,2
hsa:6205,2
hsa:6204,2
hsa:6203,2
hsa:1262,2
hsa:6202,2
hsa:4747,2
hsa:4744,2
hsa:1261,2
hsa:608,2
hsa:6201,2
hsa:4741,2
hsa:9210,2
hsa:9215,2
hsa:4736,2
hsa:9197,2
hsa:60485,2
hsa:4802,2
hsa:125115,2
hsa:6218,2
hsa:6217,2
hsa:9177,2
hsa:124404,2
hsa:1271,2
hsa:60401,2
hsa:91782,2
hsa:100169753,2
hsa:610,2
hsa:6210,2
hsa:9984,2
hsa:6209,2
hsa:100132074,2
hsa:6208,2
hsa:479,2
hsa:9184,2
hsa:100169751,2
hsa:60482,2
hsa:1270,2
hsa:4899,2
hsa:5980,2
hsa:100169756,2
hsa:6143,2
hsa:9973,2
hsa:100169768,2
hsa:6232,2
hsa:4607,2
hsa:6142,2
hsa:6231,2
hsa:6141,2
hsa:9306,2
hsa:100169767,2
hsa:6139,2
hsa:914,2
hsa:100169766,2
hsa:6138,2
hsa:118672,2
hsa:118788,2
hsa:6230,2
hsa:6137,2
hsa:6839,2
hsa:684,2
hsa:5025,2
hsa:5026,2
hsa:100169765,2
hsa:9972,2
hsa:131669,2
hsa:6152,2
hsa:4583,2
hsa:10007,2
hsa:5048,2
hsa:5042,2
hsa:6820,2
hsa:6945,2
hsa:9131,2
hsa:4597,2
hsa:5033,2
hsa:6821,2
hsa:6147,2
hsa:6146,2
hsa:5924,2
hsa:5030,2
hsa:5029,2
hsa:6144,2
hsa:4735,2
hsa:59343,2
hsa:100169764,2
hsa:100169757,2
hsa:100169760,2
hsa:100169758,2
hsa:6133,2
hsa:494143,2
hsa:6132,2
hsa:6130,2
hsa:6870,2
hsa:4929,2
hsa:4646,2
hsa:5973,2
hsa:4651,2
hsa:4927,2
hsa:4923,2
hsa:5976,2
hsa:6874,2
hsa:6875,2
hsa:5978,2
hsa:120071,2
hsa:120227,2
hsa:92597,2
hsa:100169759,2
hsa:6134,2
hsa:59350,2
hsa:4942,2
hsa:6229,2
hsa:130340,2
hsa:6136,2
hsa:9146,2
hsa:6228,2
hsa:6227,2
hsa:130013,2
hsa:100169763,2
hsa:4982,2
hsa:119548,2
hsa:6865,2
hsa:6224,2
hsa:6135,2
hsa:5959,2
hsa:9294,2
hsa:100169762,2
hsa:100169761,2
hsa:494551,2
hsa:6869,2
hsa:10621,2
hsa:6632,2
hsa:1158,2
hsa:5432,2
hsa:97,2
hsa:55894,2
hsa:5439,2
hsa:5438,2
hsa:9541,2
hsa:5436,2
hsa:55904,2
hsa:54344,2
hsa:6434,2
hsa:5591,2
hsa:5433,2
hsa:5431,2
hsa:55870,2
hsa:64326,2
hsa:5430,2
hsa:64324,2
hsa:55964,2
hsa:5429,2
hsa:6431,2
hsa:10455,2
hsa:9536,2
hsa:10452,2
hsa:6538,2
hsa:9533,2
hsa:10499,2
hsa:10859,2
hsa:10800,2
hsa:91181,2
hsa:10802,2
hsa:55770,2
hsa:65258,2
hsa:10524,2
hsa:55790,2
hsa:644,2
hsa:105180391,2
hsa:9688,2
hsa:10840,2
hsa:6529,2
hsa:55808,2
hsa:54518,2
hsa:653509,2
hsa:55821,2
hsa:5451,2
hsa:5583,2
hsa:64377,2
hsa:55851,2
hsa:54480,2
hsa:55862,2
hsa:54474,2
hsa:54464,2
hsa:6532,2
hsa:54434,2
hsa:6539,2
hsa:973,2
hsa:5414,2
hsa:6427,2
hsa:5630,2
hsa:6554,2
hsa:53637,2
hsa:56302,2
hsa:5360,2
hsa:5641,2
hsa:56413,2
hsa:5352,2
hsa:5351,2
hsa:9489,2
hsa:53407,2
hsa:5660,2
hsa:5413,2
hsa:56603,2
hsa:9488,2
hsa:9487,2
hsa:56616,2
hsa:6569,2
hsa:53371,2
hsa:9486,2
hsa:10345,2
hsa:10342,2
hsa:56681,2
hsa:9757,2
hsa:9739,2
hsa:642843,2
hsa:10380,2
hsa:56261,2
hsa:5411,2
hsa:10434,2
hsa:10427,2
hsa:10890,2
hsa:10413,2
hsa:5409,2
hsa:10898,2
hsa:540,2
hsa:5395,2
hsa:10402,2
hsa:10401,2
hsa:6540,2
hsa:9525,2
hsa:10400,2
hsa:10913,2
hsa:5611,2
hsa:10921,2
hsa:6430,2
hsa:56246,2
hsa:5625,2
hsa:538,2
hsa:10929,2
hsa:6429,2
hsa:10801,2
hsa:54675,2
hsa:10329,2
hsa:55233,2
hsa:55278,2
hsa:55512,2
hsa:9612,2
hsa:10606,2
hsa:55256,2
hsa:10603,2
hsa:55540,2
hsa:64754,2
hsa:55240,2
hsa:5524,2
hsa:6494,2
hsa:10682,2
hsa:9615,2
hsa:9635,2
hsa:55556,2
hsa:55224,2
hsa:55217,2
hsa:10588,2
hsa:55584,2
hsa:646625,2
hsa:10577,2
hsa:10718,2
hsa:55616,2
hsa:55624,2
hsa:9632,2
hsa:10610,2
hsa:64421,2
hsa:5546,2
hsa:10622,2
hsa:10623,2
hsa:9631,2
hsa:64806,2
hsa:6484,2
hsa:9627,2
hsa:55349,2
hsa:55437,2
hsa:64850,2
hsa:55454,2
hsa:55334,2
hsa:55331,2
hsa:106632260,2
hsa:10637,2
hsa:5547,2
hsa:9619,2
hsa:55308,2
hsa:55301,2
hsa:55500,2
hsa:64798,2
hsa:55503,2
hsa:64781,2
hsa:9616,2
hsa:10663,2
hsa:9588,2
hsa:55627,2
hsa:55120,2
hsa:548644,2
hsa:55706,2
hsa:966,2
hsa:6510,2
hsa:54905,2
hsa:54904,2
hsa:64506,2
hsa:549,2
hsa:65108,2
hsa:65109,2
hsa:55718,2
hsa:54872,2
hsa:548596,2
hsa:10568,2
hsa:65110,2
hsa:6512,2
hsa:967,2
hsa:9569,2
hsa:55746,2
hsa:1053,2
hsa:10528,2
hsa:5476,2
hsa:55750,2
hsa:55752,2
hsa:5469,2
hsa:55703,2
hsa:55697,2
hsa:64577,2
hsa:54961,2
hsa:965,2
hsa:9651,2
hsa:55650,2
hsa:5509,2
hsa:55081,2
hsa:645974,2
hsa:5507,2
hsa:9655,2
hsa:5506,2
hsa:1075,2
hsa:65010,2
hsa:55034,2
hsa:5502,2
hsa:55014,2
hsa:10758,2
hsa:10762,2
hsa:10767,2
hsa:10768,2
hsa:9575,2
hsa:54988,2
hsa:54981,2
hsa:54965,2
hsa:64579,2
hsa:10335,2
hsa:109864274,2
hsa:51111,2
hsa:6634,2
hsa:51652,2
hsa:6628,2
hsa:5163,2
hsa:51626,2
hsa:10131,2
hsa:11269,2
hsa:51604,2
hsa:990,2
hsa:112755,2
hsa:9414,2
hsa:51554,2
hsa:57580,2
hsa:10134,2
hsa:11283,2
hsa:112849,2
hsa:51547,2
hsa:51540,2
hsa:5152,2
hsa:51510,2
hsa:11315,2
hsa:5149,2
hsa:10110,2
hsa:51477,2
hsa:51471,2
hsa:51655,2
hsa:5168,2
hsa:6604,2
hsa:10162,2
hsa:6605,2
hsa:9871,2
hsa:11224,2
hsa:51735,2
hsa:11231,2
hsa:661,2
hsa:51728,2
hsa:11238,2
hsa:10170,2
hsa:9883,2
hsa:57448,2
hsa:10157,2
hsa:10136,2
hsa:9894,2
hsa:6612,2
hsa:51719,2
hsa:6613,2
hsa:10148,2
hsa:57492,2
hsa:9420,2
hsa:6616,2
hsa:51691,2
hsa:51690,2
hsa:57494,2
hsa:5147,2
hsa:9902,2
hsa:5146,2
hsa:5119,2
hsa:10057,2
hsa:9367,2
hsa:6715,2
hsa:51251,2
hsa:115019,2
hsa:115024,2
hsa:51227,2
hsa:51209,2
hsa:51206,2
hsa:1152,2
hsa:115201,2
hsa:51187,2
hsa:100996746,2
hsa:51181,2
hsa:1154,2
hsa:58191,2
hsa:6309,2
hsa:6307,2
hsa:5825,2
hsa:5826,2
hsa:63036,2
hsa:51129,2
hsa:51128,2
hsa:51121,2
hsa:5797,2
hsa:6713,2
hsa:6712,2
hsa:5795,2
hsa:6646,2
hsa:94026,2
hsa:94005,2
hsa:11332,2
hsa:113451,2
hsa:51412,2
hsa:57679,2
hsa:51393,2
hsa:57689,2
hsa:6657,2
hsa:51365,2
hsa:6672,2
hsa:57733,2
hsa:6340,2
hsa:6338,2
hsa:100653049,2
hsa:6337,2
hsa:57819,2
hsa:6692,2
hsa:9372,2
hsa:51301,2
hsa:51292,2
hsa:51289,2
hsa:51763,2
hsa:6603,2
hsa:53349,2
hsa:9456,2
hsa:56963,2
hsa:56979,2
hsa:10273,2
hsa:102725035,2
hsa:11036,2
hsa:11040,2
hsa:11041,2
hsa:102724788,2
hsa:57007,2
hsa:11059,2
hsa:9459,2
hsa:9455,2
hsa:1103,2
hsa:102724594,2
hsa:98,2
hsa:1108,2
hsa:102723996,2
hsa:6573,2
hsa:5283,2
hsa:102723849,2
hsa:102723796,2
hsa:102723555,2
hsa:9815,2
hsa:9818,2
hsa:6572,2
hsa:11027,2
hsa:6602,2
hsa:11006,2
hsa:1032,2
hsa:53343,2
hsa:9765,2
hsa:109864281,2
hsa:10314,2
hsa:10990,2
hsa:56893,2
hsa:9771,2
hsa:109910381,2
hsa:5329,2
hsa:56898,2
hsa:6419,2
hsa:56954,2
hsa:10288,2
hsa:56922,2
hsa:10284,2
hsa:10280,2
hsa:947,2
hsa:11024,2
hsa:11025,2
hsa:9791,2
hsa:11026,2
hsa:56950,2
hsa:10277,2
hsa:5281,2
hsa:57105,2
hsa:5279,2
hsa:6598,2
hsa:5720,2
hsa:5210,2
hsa:5721,2
hsa:64087,2
hsa:64080,2
hsa:5198,2
hsa:10203,2
hsa:6591,2
hsa:6595,2
hsa:5730,2
hsa:6597,2
hsa:102,2
hsa:10254,2
hsa:6599,2
hsa:5188,2
hsa:5187,2
hsa:51816,2
hsa:9855,2
hsa:57379,2
hsa:6601,2
hsa:5740,2
hsa:63970,2
hsa:9863,2
hsa:11214,2
hsa:11181,2
hsa:1118,2
hsa:11164,2
hsa:11157,2
hsa:57122,2
hsa:5277,2
hsa:10250,2
hsa:57132,2
hsa:10249,2
hsa:9454,2
hsa:6580,2
hsa:64109,2
hsa:64101,2
hsa:9453,2
hsa:5268,2
hsa:57171,2
hsa:11105,2
hsa:641,2
hsa:57181,2
hsa:57187,2
hsa:9843,2
hsa:5244,2
hsa:11112,2
hsa:57192,2
hsa:9447,2
hsa:11128,2
hsa:11151,2
hsa:5452,2
hsa:139760,2
hsa:7044,2
hsa:29958,2
hsa:3384,2
hsa:2098,2
hsa:337876,2
hsa:3375,2
hsa:8689,2
hsa:2114,2
hsa:8688,2
hsa:336,2
hsa:3359,2
hsa:8687,2
hsa:2119,2
hsa:8683,2
hsa:2131,2
hsa:2132,2
hsa:2134,2
hsa:2135,2
hsa:79586,2
hsa:3340,2
hsa:2137,2
hsa:3337,2
hsa:2145,2
hsa:215,2
hsa:3313,2
hsa:2151,2
hsa:2152,2
hsa:796,2
hsa:216,2
hsa:2162,2
hsa:2165,2
hsa:2078,2
hsa:338707,2
hsa:7941,2
hsa:7922,2
hsa:8707,2
hsa:79077,2
hsa:79094,2
hsa:79147,2
hsa:79153,2
hsa:3426,2
hsa:342574,2
hsa:79168,2
hsa:3422,2
hsa:8705,2
hsa:2054,2
hsa:79178,2
hsa:79184,2
hsa:341392,2
hsa:339221,2
hsa:341208,2
hsa:340665,2
hsa:340529,2
hsa:2068,2
hsa:340024,2
hsa:134526,2
hsa:3400,2
hsa:339983,2
hsa:3399,2
hsa:2071,2
hsa:2072,2
hsa:339403,2
hsa:79369,2
hsa:3293,2
hsa:2167,2
hsa:2169,2
hsa:3029,2
hsa:3075,2
hsa:85480,2
hsa:3067,2
hsa:2204,2
hsa:3064,2
hsa:2208,2
hsa:3052,2
hsa:3043,2
hsa:3040,2
hsa:3039,2
hsa:220988,2
hsa:3034,2
hsa:221074,2
hsa:2218,2
hsa:220,2
hsa:85464,2
hsa:221955,2
hsa:2222,2
hsa:30061,2
hsa:85414,2
hsa:85409,2
hsa:79814,2
hsa:79816,2
hsa:29986,2
hsa:29985,2
hsa:85407,2
hsa:29979,2
hsa:29978,2
hsa:3081,2
hsa:30815,2
hsa:3276,2
hsa:3172,2
hsa:3270,2
hsa:8655,2
hsa:326,2
hsa:79611,2
hsa:3236,2
hsa:79643,2
hsa:8649,2
hsa:79660,2
hsa:3178,2
hsa:317749,2
hsa:3176,2
hsa:3175,2
hsa:797,2
hsa:3170,2
hsa:30837,2
hsa:2184,2
hsa:8645,2
hsa:864,2
hsa:3141,2
hsa:8608,2
hsa:2197,2
hsa:860,2
hsa:86,2
hsa:219931,2
hsa:79723,2
hsa:3092,2
hsa:3087,2
hsa:79728,2
hsa:8708,2
hsa:8722,2
hsa:2034,2
hsa:3806,2
hsa:3837,2
hsa:166824,2
hsa:3823,2
hsa:3822,2
hsa:771,2
hsa:1672,2
hsa:3817,2
hsa:3816,2
hsa:8862,2
hsa:3814,2
hsa:3810,2
hsa:3809,2
hsa:3808,2
hsa:3805,2
hsa:3858,2
hsa:3795,2
hsa:8854,2
hsa:8853,2
hsa:3782,2
hsa:3780,2
hsa:377677,2
hsa:3770,2
hsa:3768,2
hsa:3766,2
hsa:170572,2
hsa:170589,2
hsa:3761,2
hsa:3758,2
hsa:3857,2
hsa:3859,2
hsa:171568,2
hsa:3882,2
hsa:3897,2
hsa:389692,2
hsa:765,2
hsa:766,2
hsa:767,2
hsa:3886,2
hsa:768,2
hsa:768239,2
hsa:3885,2
hsa:3884,2
hsa:8869,2
hsa:388333,2
hsa:3883,2
hsa:388112,2
hsa:3860,2
hsa:3881,2
hsa:3880,2
hsa:387893,2
hsa:387778,2
hsa:387522,2
hsa:387521,2
hsa:3875,2
hsa:3872,2
hsa:387082,2
hsa:8863,2
hsa:3868,2
hsa:3866,2
hsa:3861,2
hsa:171558,2
hsa:1716,2
hsa:345,2
hsa:20,2
hsa:8787,2
hsa:196051,2
hsa:8773,2
hsa:197257,2
hsa:3549,2
hsa:354,2
hsa:353514,2
hsa:8761,2
hsa:353288,2
hsa:1994,2
hsa:353,2
hsa:199746,2
hsa:348995,2
hsa:7867,2
hsa:192666,2
hsa:3482,2
hsa:348158,2
hsa:348,2
hsa:200909,2
hsa:200916,2
hsa:8733,2
hsa:3476,2
hsa:201163,2
hsa:346562,2
hsa:79017,2
hsa:79023,2
hsa:201266,2
hsa:79053,2
hsa:1938,2
hsa:192134,2
hsa:374659,2
hsa:7799,2
hsa:1717,2
hsa:1718,2
hsa:3739,2
hsa:3712,2
hsa:175,2
hsa:1757,2
hsa:178,2
hsa:1791,2
hsa:1798,2
hsa:8813,2
hsa:1811,2
hsa:1814,2
hsa:1815,2
hsa:366,2
hsa:191,2
hsa:3656,2
hsa:3645,2
hsa:3640,2
hsa:364,2
hsa:1841,2
hsa:8794,2
hsa:361,2
hsa:1852,2
hsa:187,2
hsa:3598,2
hsa:8793,2
hsa:1896,2
hsa:1903,2
hsa:79823,2
hsa:225,2
hsa:763,2
hsa:29940,2
hsa:27034,2
hsa:23511,2
hsa:270,2
hsa:26986,2
hsa:2697,2
hsa:2696,2
hsa:2692,2
hsa:2691,2
hsa:269,2
hsa:2352,2
hsa:23521,2
hsa:26873,2
hsa:8174,2
hsa:84447,2
hsa:81849,2
hsa:23530,2
hsa:81888,2
hsa:81889,2
hsa:8189,2
hsa:23547,2
hsa:8193,2
hsa:8443,2
hsa:23556,2
hsa:8228,2
hsa:8243,2
hsa:8289,2
hsa:8435,2
hsa:26524,2
hsa:2651,2
hsa:2350,2
hsa:81617,2
hsa:27087,2
hsa:27190,2
hsa:27339,2
hsa:84513,2
hsa:23457,2
hsa:8140,2
hsa:273,2
hsa:27258,2
hsa:27250,2
hsa:27244,2
hsa:27243,2
hsa:27232,2
hsa:27231,2
hsa:272,2
hsa:8148,2
hsa:27189,2
hsa:23483,2
hsa:27183,2
hsa:81490,2
hsa:27178,2
hsa:845,2
hsa:27173,2
hsa:23464,2
hsa:27159,2
hsa:81539,2
hsa:23474,2
hsa:27127,2
hsa:27124,2
hsa:2348,2
hsa:271,2
hsa:23624,2
hsa:23632,2
hsa:2650,2
hsa:84105,2
hsa:26035,2
hsa:26019,2
hsa:2527,2
hsa:2528,2
hsa:2529,2
hsa:25984,2
hsa:2531,2
hsa:253152,2
hsa:2533,2
hsa:25945,2
hsa:25937,2
hsa:84134,2
hsa:83692,2
hsa:83734,2
hsa:8417,2
hsa:255043,2
hsa:25873,2
hsa:83756,2
hsa:84002,2
hsa:25833,2
hsa:2583,2
hsa:838,2
hsa:83990,2
hsa:25805,2
hsa:25804,2
hsa:83852,2
hsa:25800,2
hsa:839,2
hsa:2525,2
hsa:2519,2
hsa:23636,2
hsa:23786,2
hsa:84321,2
hsa:2642,2
hsa:84305,2
hsa:23658,2
hsa:23659,2
hsa:23678,2
hsa:26330,2
hsa:23743,2
hsa:2632,2
hsa:26301,2
hsa:23746,2
hsa:84265,2
hsa:23761,2
hsa:84245,2
hsa:2517,2
hsa:8424,2
hsa:245711,2
hsa:84197,2
hsa:26253,2
hsa:246721,2
hsa:26232,2
hsa:246778,2
hsa:83464,2
hsa:83539,2
hsa:26119,2
hsa:83547,2
hsa:2516,2
hsa:26084,2
hsa:27343,2
hsa:8452,2
hsa:23436,2
hsa:79981,2
hsa:22914,2
hsa:22925,2
hsa:2925,2
hsa:22928,2
hsa:22929,2
hsa:22933,2
hsa:85007,2
hsa:29126,2
hsa:84992,2
hsa:79944,2
hsa:22999,2
hsa:29102,2
hsa:23007,2
hsa:84971,2
hsa:8509,2
hsa:29082,2
hsa:80017,2
hsa:29072,2
hsa:84962,2
hsa:84938,2
hsa:2901,2
hsa:2900,2
hsa:2899,2
hsa:80055,2
hsa:2898,2
hsa:2897,2
hsa:28965,2
hsa:80142,2
hsa:79924,2
hsa:8520,2
hsa:84920,2
hsa:8529,2
hsa:79852,2
hsa:2993,2
hsa:29929,2
hsa:2992,2
hsa:29906,2
hsa:29904,2
hsa:22794,2
hsa:29896,2
hsa:22802,2
hsa:22803,2
hsa:29880,2
hsa:2987,2
hsa:2984,2
hsa:799,2
hsa:22877,2
hsa:79902,2
hsa:22845,2
hsa:2969,2
hsa:22849,2
hsa:79923,2
hsa:2961,2
hsa:2960,2
hsa:2958,2
hsa:2957,2
hsa:22854,2
hsa:2954,2
hsa:22856,2
hsa:22875,2
hsa:2895,2
hsa:23067,2
hsa:2739,2
hsa:23286,2
hsa:8106,2
hsa:282618,2
hsa:282617,2
hsa:282616,2
hsa:23225,2
hsa:2822,2
hsa:2817,2
hsa:23265,2
hsa:28,2
hsa:2798,2
hsa:8473,2
hsa:84720,2
hsa:23279,2
hsa:23295,2
hsa:84787,2
hsa:23308,2
hsa:8110,2
hsa:23352,2
hsa:84634,2
hsa:8463,2
hsa:84628,2
hsa:23382,2
hsa:23385,2
hsa:846,2
hsa:2766,2
hsa:23408,2
hsa:23409,2
hsa:274,2
hsa:81030,2
hsa:8091,2
hsa:84892,2
hsa:80315,2
hsa:84890,2
hsa:23157,2
hsa:80150,2
hsa:80198,2
hsa:80208,2
hsa:8021,2
hsa:2861,2
hsa:285955,2
hsa:8027,2
hsa:80270,2
hsa:8030,2
hsa:285242,2
hsa:23165,2
hsa:284716,2
hsa:80896,2
hsa:23176,2
hsa:80336,2
hsa:80339,2
hsa:8065,2
hsa:284161,2
hsa:284098,2
hsa:283459,2
hsa:23192,2
hsa:283375,2
hsa:283358,2
hsa:80834,2
hsa:283209,2
hsa:283208,2
hsa:389898,2
hsa:6193,2
hsa:727897,2
hsa:4126,2
hsa:4082,2
hsa:146956,2
hsa:3906,2
hsa:144245,2
hsa:140801,2
hsa:150572,2
hsa:390748,2
hsa:399,2
hsa:1572,2
hsa:406886,2
hsa:390792,2
hsa:9027,2
hsa:164,2
hsa:43,2
hsa:406887,2
hsa:1506,2
hsa:406933,2
hsa:747,2
hsa:140886,2
hsa:4125,2
hsa:406888,2
hsa:7465,2
hsa:157506,2
hsa:144193,2
hsa:1504,2
hsa:406884,2
hsa:4211,2
hsa:90673,2
hsa:901,2
hsa:163702,2
hsa:1635,2
hsa:1634,2
hsa:154796,2
hsa:4331,2
hsa:150084,2
hsa:140032,2
hsa:8986,2
hsa:8940,2
hsa:4325,2
hsa:3931,2
hsa:406881,2
hsa:406882,2
hsa:729238,2
hsa:4207,2
hsa:4210,2
hsa:1553,2
hsa:406883,2
hsa:40,2
hsa:729597,2
hsa:140735,2
hsa:4316,2
hsa:1410,2
hsa:4296,2
hsa:4216,2
hsa:4092,2
hsa:1621,2
hsa:396,2
hsa:406891,2
hsa:162,2
hsa:151,2
hsa:1515,2
hsa:160428,2
hsa:4221,2
hsa:3921,2
hsa:4267,2
hsa:1434,2
hsa:1512,2
hsa:394,2
hsa:7156,2
hsa:412,2
hsa:143686,2
hsa:1595,2
hsa:3925,2
hsa:3930,2
hsa:4249,2
hsa:1592,2
hsa:4248,2
hsa:406903,2
hsa:4093,2
hsa:4277,2
hsa:8905,2
hsa:147183,2
hsa:8906,2
hsa:404672,2
hsa:398,2
hsa:9063,2
hsa:4294,2
hsa:8907,2
hsa:7442,2
hsa:7436,2
hsa:7434,2
hsa:7432,2
hsa:397,2
hsa:142680,2
hsa:4090,2
hsa:7305,2
hsa:7431,2
hsa:7307,2
hsa:142827,2
hsa:406889,2
hsa:8908,2
hsa:406890,2
hsa:162605,2
hsa:143,2
hsa:162466,2
hsa:4200,2
hsa:414325,2
hsa:135152,2
hsa:7088,2
hsa:7090,2
hsa:4056,2
hsa:759,2
hsa:7091,2
hsa:444,2
hsa:7095,2
hsa:722,2
